2020-03-13 14:35:49,520 INFO  Logger.cs: 70 - 
2020-03-13 14:48:12,959 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 桨叶左盖板-3
2020-03-13 14:48:12,961 INFO  ExportHelperExtension.cs: 1142 - Found 108 in 桨叶左盖板-3
2020-03-13 14:48:12,965 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 桨叶左盖板-3
2020-03-13 14:48:13,138 INFO  SwAddin.cs: 316 - Loading config tree
2020-03-13 14:48:13,142 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-03-13 14:48:13,147 INFO  SwAddin.cs: 321 - Showing property manager
2020-03-13 14:48:20,606 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-13 14:48:53,285 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-13 14:48:58,167 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-13 14:50:25,781 INFO  ExportPropertyManager.cs: 450 - Configuration canceled
2020-03-13 14:50:25,932 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-13 15:04:16,968 INFO  SwAddin.cs: 271 - Assembly export called for file 捡球机器人完整装配.SLDASM
2020-03-13 15:04:16,969 INFO  SwAddin.cs: 276 - Save is required
2020-03-13 15:04:16,970 INFO  SwAddin.cs: 290 - Saving assembly
2020-03-13 15:04:17,743 INFO  SwAddin.cs: 293 - Opening property manager
2020-03-13 15:04:17,744 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 捡球机器人完整装配.SLDASM
2020-03-13 15:04:17,746 INFO  ExportHelperExtension.cs: 1142 - Found 62 in 捡球机器人完整装配.SLDASM
2020-03-13 15:04:17,748 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 捡球机器人完整装配.SLDASM
2020-03-13 15:04:17,749 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-03-13 15:04:17,750 INFO  ExportHelperExtension.cs: 1167 - 9 components to check
2020-03-13 15:04:17,752 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 小车模型-1
2020-03-13 15:04:17,754 INFO  ExportHelperExtension.cs: 1142 - Found 68 in 小车模型-1
2020-03-13 15:04:17,755 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 小车模型-1
2020-03-13 15:04:17,756 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 桨叶-1
2020-03-13 15:04:17,757 INFO  ExportHelperExtension.cs: 1142 - Found 36 in 桨叶-1
2020-03-13 15:04:17,758 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 桨叶-1
2020-03-13 15:04:17,759 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 中间传送板-1
2020-03-13 15:04:17,760 INFO  ExportHelperExtension.cs: 1142 - Found 80 in 中间传送板-1
2020-03-13 15:04:17,762 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 中间传送板-1
2020-03-13 15:04:17,762 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 中间传送板支撑杆-2
2020-03-13 15:04:17,763 INFO  ExportHelperExtension.cs: 1142 - Found 34 in 中间传送板支撑杆-2
2020-03-13 15:04:17,765 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 中间传送板支撑杆-2
2020-03-13 15:04:17,765 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 桨叶右盖板-1
2020-03-13 15:04:17,766 INFO  ExportHelperExtension.cs: 1142 - Found 52 in 桨叶右盖板-1
2020-03-13 15:04:17,769 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 桨叶右盖板-1
2020-03-13 15:04:17,770 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 尾部收集器-1
2020-03-13 15:04:17,771 INFO  ExportHelperExtension.cs: 1142 - Found 69 in 尾部收集器-1
2020-03-13 15:04:17,772 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 尾部收集器-1
2020-03-13 15:04:17,775 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 中间传送板支撑杆-4
2020-03-13 15:04:17,923 INFO  ExportHelperExtension.cs: 1142 - Found 34 in 中间传送板支撑杆-4
2020-03-13 15:04:17,925 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 中间传送板支撑杆-4
2020-03-13 15:04:17,926 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 收集器（原封）-1
2020-03-13 15:04:17,927 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 收集器（原封）-1
2020-03-13 15:04:17,929 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 收集器（原封）-1
2020-03-13 15:04:17,930 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 桨叶左盖板-3
2020-03-13 15:04:17,932 INFO  ExportHelperExtension.cs: 1142 - Found 108 in 桨叶左盖板-3
2020-03-13 15:04:17,933 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 桨叶左盖板-3
2020-03-13 15:04:17,935 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 捡球机器人完整装配.SLDASM
2020-03-13 15:04:17,936 INFO  ExportHelperExtension.cs: 1142 - Found 62 in 捡球机器人完整装配.SLDASM
2020-03-13 15:04:17,939 INFO  ExportHelperExtension.cs: 1152 - Found 5 features of type [RefAxis] in 捡球机器人完整装配.SLDASM
2020-03-13 15:04:17,940 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-03-13 15:04:17,941 INFO  ExportHelperExtension.cs: 1167 - 9 components to check
2020-03-13 15:04:17,942 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 小车模型-1
2020-03-13 15:04:17,943 INFO  ExportHelperExtension.cs: 1142 - Found 68 in 小车模型-1
2020-03-13 15:04:17,945 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 小车模型-1
2020-03-13 15:04:17,946 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 桨叶-1
2020-03-13 15:04:17,947 INFO  ExportHelperExtension.cs: 1142 - Found 36 in 桨叶-1
2020-03-13 15:04:17,948 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in 桨叶-1
2020-03-13 15:04:17,948 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 中间传送板-1
2020-03-13 15:04:17,949 INFO  ExportHelperExtension.cs: 1142 - Found 80 in 中间传送板-1
2020-03-13 15:04:17,952 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 中间传送板-1
2020-03-13 15:04:17,955 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 中间传送板支撑杆-2
2020-03-13 15:04:17,956 INFO  ExportHelperExtension.cs: 1142 - Found 34 in 中间传送板支撑杆-2
2020-03-13 15:04:17,958 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 中间传送板支撑杆-2
2020-03-13 15:04:17,959 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 桨叶右盖板-1
2020-03-13 15:04:17,961 INFO  ExportHelperExtension.cs: 1142 - Found 52 in 桨叶右盖板-1
2020-03-13 15:04:17,964 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 桨叶右盖板-1
2020-03-13 15:04:17,965 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 尾部收集器-1
2020-03-13 15:04:17,966 INFO  ExportHelperExtension.cs: 1142 - Found 69 in 尾部收集器-1
2020-03-13 15:04:17,971 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 尾部收集器-1
2020-03-13 15:04:17,972 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 中间传送板支撑杆-4
2020-03-13 15:04:17,973 INFO  ExportHelperExtension.cs: 1142 - Found 34 in 中间传送板支撑杆-4
2020-03-13 15:04:17,975 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 中间传送板支撑杆-4
2020-03-13 15:04:17,976 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 收集器（原封）-1
2020-03-13 15:04:17,977 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 收集器（原封）-1
2020-03-13 15:04:17,980 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 收集器（原封）-1
2020-03-13 15:04:17,981 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 桨叶左盖板-3
2020-03-13 15:04:17,983 INFO  ExportHelperExtension.cs: 1142 - Found 108 in 桨叶左盖板-3
2020-03-13 15:04:17,987 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 桨叶左盖板-3
2020-03-13 15:04:18,534 INFO  SwAddin.cs: 316 - Loading config tree
2020-03-13 15:04:18,535 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-03-13 15:04:18,538 INFO  SwAddin.cs: 321 - Showing property manager
2020-03-13 15:04:48,672 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-03-13 15:04:49,130 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
